ProfileURL,Name/Handle,Platform,FollowerCount,Email,Tags,OutreachStatus,LastScrapedAt,Region,Language,PrimaryAITool,SampleContentURL,AIGCVerdict,DiscoveredAt,Source,Notes,FeedURL,ContactSourceURL,EvidenceJSON
https://facebook.com/aljazeera,@aljazeera,Facebook,22M,not exposed,"AIGC,Sora,Media",New,2026-08-27T05:37:48Z,Qatar,English,Sora,https://t.me/AJENews_Official,no,2026-07-25T10:16:27Z,SearXNG Meta site-scope: Sora AI filmmaker site:facebook.com,Facebook scrape: followers=22M; Al Jazeera English,https://facebook.com/aljazeera,https://t.me/AJENews_Official,"{""platform"": ""Facebook"", ""handle"": ""@aljazeera"", ""title"": ""Al Jazeera English | Doha"", ""bio_preview"": ""Al Jazeera English • 22J pengikut • News Network"", ""external_link"": ""https://t.me/AJENews_Official"", ""aigc_verdict"": ""no""}"
https://facebook.com/aljazeera/posts/meet-sora-the-ai-video-generating-model-from-openai-thats-reshaping-reality-in-m/1045726594268361,@aljazeera,Facebook,22M,not exposed,"AIGC,Meta,NewsPost,Sora",New,2026-08-27T05:48:39Z,Qatar,English,Sora,https://facebook.com/aljazeera/posts/meet-sora-the-ai-video-generating-model-from-openai-thats-reshaping-reality-in-m/1045726594268361,hybrid,2026-08-13T10:11:23Z,SearXNG Sora AI filmmaker site:facebook.com,Facebook Video Reel: Meet Sora AI video model (Digital Dilemma),https://facebook.com/aljazeera/posts/meet-sora-the-ai-video-generating-model-from-openai-thats-reshaping-reality-in-m/1045726594268361,https://facebook.com/aljazeera/posts/meet-sora-the-ai-video-generating-model-from-openai-thats-reshaping-reality-in-m/1045726594268361,"{""platform"": ""Facebook"", ""handle"": ""@aljazeera"", ""title"": ""Meet Sora, the AI video-generating model from OpenAI"", ""bio_preview"": ""123K views • Digital Dilemma AI Video Review"", ""external_link"": """", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/aniksingal,@aniksingal,Facebook,175K,not exposed,"AIGC,Runway,Marketing",New,2026-08-27T05:44:33Z,USA,English,Runway,https://facebook.com/aniksingal,hybrid,2026-07-28T10:09:22Z,SearXNG Meta site-scope: Runway AI video creator site:facebook.com,Facebook scrape: followers=175K; Anik Singal (AI Marketing & Character Gen),https://facebook.com/aniksingal,https://facebook.com/aniksingal,"{""platform"": ""Facebook"", ""handle"": ""@aniksingal"", ""title"": ""Anik Singal"", ""bio_preview"": ""Anik Singal • 175K pengikut • CEO & Founder • AI Character creation tutorials"", ""external_link"": """", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/aniksingal/posts/turn-yourself-into-any-character-in-seconds-using-runway-ml-check-out-the-full-t/10116212548499698,@aniksingal,Facebook,175K,not exposed,"AIGC,Meta,Tutorial,Runway",New,2026-08-27T05:52:20Z,USA,English,Runway,https://facebook.com/aniksingal/posts/turn-yourself-into-any-character-in-seconds-using-runway-ml-check-out-the-full-t/10116212548499698,yes,2026-08-13T10:11:23Z,SearXNG Runway AI video creator site:facebook.com,Facebook Video: Turn Yourself Into Any Character in Seconds Using Runway ML,https://facebook.com/aniksingal/posts/turn-yourself-into-any-character-in-seconds-using-runway-ml-check-out-the-full-t/10116212548499698,https://facebook.com/aniksingal/posts/turn-yourself-into-any-character-in-seconds-using-runway-ml-check-out-the-full-t/10116212548499698,"{""platform"": ""Facebook"", ""handle"": ""@aniksingal"", ""title"": ""Turn Yourself Into Any Character with Runway ML"", ""bio_preview"": ""Tutorial on generating dynamic characters using Runway"", ""external_link"": """", ""aigc_verdict"": ""yes""}"
https://facebook.com/avi.bandyopadhyay,@avi.bandyopadhyay,Facebook,5.8K,not exposed,"AIGC,Meta,discovery-only",New,2026-08-27T05:34:46Z,India,English,GenAI,https://www.instagram.com/avibandyopadhyay/,hybrid,2026-07-18T10:10:19Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""digital creator"" site:facebook.com",Facebook scrape: followers=5.8K; Avi Bandyopadhyay,https://facebook.com/avi.bandyopadhyay,https://www.instagram.com/avibandyopadhyay/,"{""platform"": ""Facebook"", ""handle"": ""@avi.bandyopadhyay"", ""title"": ""Avi Bandyopadhyay"", ""bio_preview"": ""Avi Bandyopadhyay • 5.8K pengikut • 3.9K mengikuti"", ""external_link"": ""https://www.instagram.com/avibandyopadhyay/"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/blair.adams,@blair.adams,Facebook,2.1K,not exposed,"AIGC,Sora,Runway",New,2026-08-27T05:46:14Z,,English,Runway,https://facebook.com/blair.adams,hybrid,2026-08-05T10:13:01Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""Sora"" site:facebook.com -runwayml -openai",Facebook scrape: followers=2.1K; Blair Adams,https://facebook.com/blair.adams,https://facebook.com/blair.adams,"{""platform"": ""Facebook"", ""handle"": ""@blair.adams"", ""title"": ""Blair Adams"", ""bio_preview"": ""Blair Adams • 2.1K pengikut • Pencipta digital"", ""external_link"": """", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/blog,@blog,Facebook,N/A,not exposed,AIGC,New,2026-08-27T05:41:37Z,USA,English,Meta AI,https://ai.meta.com/,hybrid,2026-07-25T10:16:27Z,SearXNG Meta site-scope: generative video artist AI site:facebook.com,Facebook scrape: Meta Official Innovation Blog,https://facebook.com/blog,https://ai.meta.com/,"{""platform"": ""Facebook"", ""handle"": ""@blog"", ""title"": ""About Meta | Social Technology, VR, AR, and Innovation"", ""bio_preview"": ""Learn more about Meta and stay updated on our role in AI, social technology, and VR"", ""external_link"": ""https://ai.meta.com/"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/blueeyesinfosoft,@blueeyesinfosoft,Facebook,1.7K,not exposed,"AIGC,Runway,Agency",New,2026-08-27T05:39:48Z,India,English,Runway,https://blueeyesinfosoft.com/,yes,2026-07-25T10:16:27Z,SearXNG Meta site-scope: Runway AI video creator site:facebook.com,Facebook scrape: followers=1.7K; Blue Eyes Infosoft | Kolkata,https://facebook.com/blueeyesinfosoft,https://blueeyesinfosoft.com/,"{""platform"": ""Facebook"", ""handle"": ""@blueeyesinfosoft"", ""title"": ""Blue Eyes Infosoft Private Limited | Kolkata"", ""bio_preview"": ""Blue Eyes Infosoft • 1.7K pengikut • IT & Generative AI Solutions"", ""external_link"": ""https://blueeyesinfosoft.com/"", ""aigc_verdict"": ""yes""}"
https://facebook.com/blueeyesinfosoft/videos/runway-ml-the-future-of-ai-video-creationrunway-ml-is-a-cutting-edge-ai-platform/4387451991535395,@blueeyesinfosoft,Facebook,1.7K,not exposed,"AIGC,Meta,Runway",New,2026-08-27T05:51:59Z,India,English,Runway,https://facebook.com/blueeyesinfosoft/videos/runway-ml-the-future-of-ai-video-creationrunway-ml-is-a-cutting-edge-ai-platform/4387451991535395,yes,2026-08-13T10:11:23Z,SearXNG Runway AI video creator site:facebook.com,Facebook Reel: Runway ML: The Future of AI Video Creation,https://facebook.com/blueeyesinfosoft/videos/runway-ml-the-future-of-ai-video-creationrunway-ml-is-a-cutting-edge-ai-platform/4387451991535395,https://facebook.com/blueeyesinfosoft/videos/runway-ml-the-future-of-ai-video-creationrunway-ml-is-a-cutting-edge-ai-platform/4387451991535395,"{""platform"": ""Facebook"", ""handle"": ""@blueeyesinfosoft"", ""title"": ""Runway ML: The Future of AI Video Creation"", ""bio_preview"": ""Runway ML cutting-edge AI video platform breakdown"", ""external_link"": """", ""aigc_verdict"": ""yes""}"
https://facebook.com/carter.braydon,@carter.braydon,Facebook,146K,not exposed,"AIGC,Kling,Coach",New,2026-08-27T05:42:36Z,USA,English,ChatGPT,https://stan.store/braydoncarter,hybrid,2026-07-26T10:13:23Z,SearXNG Meta site-scope: Kling AI video creator site:facebook.com,Facebook scrape: followers=146K; Braydon Carter,https://facebook.com/carter.braydon,https://stan.store/braydoncarter,"{""platform"": ""Facebook"", ""handle"": ""@carter.braydon"", ""title"": ""Braydon Carter"", ""bio_preview"": ""Braydon Carter • 146K pengikut • Reclaiming time and living on purpose through AI simplification"", ""external_link"": ""https://stan.store/braydoncarter"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/cinednews,@cinednews,Facebook,138K,not exposed,"AIGC,Sora,Filmmaking",New,2026-08-27T05:42:57Z,Austria,English,Midjourney,http://www.CineD.com/,hybrid,2026-07-26T10:13:23Z,SearXNG Meta site-scope: Sora AI filmmaker site:facebook.com,Facebook scrape: followers=138K; CineD (Cinema Technology & AI Workflows),https://facebook.com/cinednews,http://www.CineD.com/,"{""platform"": ""Facebook"", ""handle"": ""@cinednews"", ""title"": ""CineD"", ""bio_preview"": ""CineD • 138K pengikut • Cinematography & AI Film News"", ""external_link"": ""http://www.CineD.com/"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/duekneel,@duekneel,Facebook,557K,not exposed,"AIGC,Veo,Tutorials",New,2026-08-27T05:36:25Z,Philippines,English,GenAI,https://duekneel.carrd.co/,yes,2026-07-23T14:09:24Z,searxng Veo generative video site:facebook.com,Facebook scrape: followers=557K; duekneel,https://facebook.com/duekneel,https://duekneel.carrd.co/,"{""platform"": ""Facebook"", ""handle"": ""@duekneel"", ""title"": ""duekneel"", ""bio_preview"": ""duekneel • 557K pengikut • 310 mengikuti"", ""external_link"": ""https://duekneel.carrd.co/"", ""aigc_verdict"": ""yes""}"
https://facebook.com/fastcompany,@fastcompany,Facebook,1.2M,not exposed,"AIGC,Runway,Media",New,2026-08-27T05:40:28Z,USA,English,GenAI,http://FastCompany.com/,no,2026-07-25T10:16:27Z,SearXNG Meta site-scope: Runway AI video creator site:facebook.com,Facebook scrape: followers=1.2M; Fast Company,https://facebook.com/fastcompany,http://FastCompany.com/,"{""platform"": ""Facebook"", ""handle"": ""@fastcompany"", ""title"": ""Fast Company"", ""bio_preview"": ""Fast Company • 1.2J pengikut • Innovation & Design News"", ""external_link"": ""http://FastCompany.com/"", ""aigc_verdict"": ""no""}"
https://facebook.com/filmmakingmasterclass,@filmmakingmasterclass,Facebook,380K,not exposed,"AIGC,Sora,Pika,Masterclass",New,2026-08-27T05:46:56Z,UK,English,GenAI,http://blakeridder.com/,hybrid,2026-08-05T10:13:01Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""Sora"" site:facebook.com -news -OpenAI",Facebook scrape: followers=380K; Blake Ridder Teaches Filmmaking,https://facebook.com/filmmakingmasterclass,http://blakeridder.com/,"{""platform"": ""Facebook"", ""handle"": ""@filmmakingmasterclass"", ""title"": ""Blake Ridder Teaches Filmmaking"", ""bio_preview"": ""Blake Ridder Teaches Filmmaking • 380K pengikut • Film Production & AI Integration"", ""external_link"": ""http://blakeridder.com/"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/frenchiebles,@frenchiebles,Facebook,47K,not exposed,"AIGC,Runway,Animation",New,2026-08-27T05:47:36Z,,English,Runway,https://www.instagram.com/frenchiebles,hybrid,2026-08-08T10:21:26Z,"SearXNG Meta strict: ""AI video creator"" ""Runway"" site:facebook.com -news -tool -course",Facebook scrape: followers=47K; Frenchiebles (AI Video Creator),https://facebook.com/frenchiebles,https://www.instagram.com/frenchiebles,"{""platform"": ""Facebook"", ""handle"": ""@frenchiebles"", ""title"": ""Frenchiebles"", ""bio_preview"": ""Frenchiebles • 47K pengikut • AI video creator"", ""external_link"": ""https://www.instagram.com/frenchiebles"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/golden.czermak.official,@golden.czermak.official,Facebook,19K,not exposed,"AIGC,Photography",New,2026-08-27T05:42:17Z,USA,English,ChatGPT,https://linktr.ee/furiousfotog,hybrid,2026-07-25T10:16:27Z,SearXNG Meta site-scope: generative video artist AI site:facebook.com,Facebook scrape: followers=19K; Golden Czermak (FuriousFotog),https://facebook.com/golden.czermak.official,https://linktr.ee/furiousfotog,"{""platform"": ""Facebook"", ""handle"": ""@golden.czermak.official"", ""title"": ""Golden Czermak"", ""bio_preview"": ""Golden Czermak (FuriousFotog) • 19K pengikut • Digital Art & Photography"", ""external_link"": ""https://linktr.ee/furiousfotog"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/joni.gutierrez,@joni.gutierrez,Facebook,3.2K,not exposed,"AIGC,AI video,Meta",New,2026-08-27T05:45:43Z,,English,ChatGPT,https://jonigutierrez.com/,hybrid,2026-08-02T10:10:28Z,"SearXNG Meta site-scope: ""AI Filmmaker"" ""Facebook"" site:facebook.com",Facebook scrape: followers=3.2K; Joni Gutierrez (Author & AI Filmmaker),https://facebook.com/joni.gutierrez,https://jonigutierrez.com/,"{""platform"": ""Facebook"", ""handle"": ""@joni.gutierrez"", ""title"": ""Joni Gutierrez"", ""bio_preview"": ""Joni Gutierrez • 3.2K pengikut • Author, AI Filmmaker"", ""external_link"": ""https://jonigutierrez.com/"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/kdjayakodypro,@kdjayakodypro,Facebook,275K,not exposed,"AIGC,Sora,Dev",New,2026-08-27T05:45:59Z,Sri Lanka,English,Midjourney,https://www.instagram.com/kdjayakody,yes,2026-08-05T10:13:01Z,SearXNG Meta site-scope: Sora AI filmmaker site:facebook.com,Facebook scrape: followers=275K; K.D. Jayakody (Software Eng & AI Creator),https://facebook.com/kdjayakodypro,https://www.instagram.com/kdjayakody,"{""platform"": ""Facebook"", ""handle"": ""@kdjayakodypro"", ""title"": ""K.D. Jayakody"", ""bio_preview"": ""K.D. Jayakody • 275K pengikut • Software Engineer & AI Filmmaker"", ""external_link"": ""https://www.instagram.com/kdjayakody"", ""aigc_verdict"": ""yes""}"
https://facebook.com/kevinstratvertyoutube,@kevinstratvertyoutube,Facebook,340K,not exposed,"AIGC,Education",New,2026-08-27T05:43:18Z,USA,English,GenAI,https://www.instagram.com/kevinstratvert,hybrid,2026-07-26T10:13:23Z,SearXNG Meta site-scope: AI video creator site:facebook.com,Facebook scrape: followers=340K; Kevin Stratvert (Ex-Microsoft AI/Tech Educator),https://facebook.com/kevinstratvertyoutube,https://www.instagram.com/kevinstratvert,"{""platform"": ""Facebook"", ""handle"": ""@kevinstratvertyoutube"", ""title"": ""Kevin Stratvert"", ""bio_preview"": ""Kevin Stratvert • 340K pengikut • Tech tutorials and AI productivity guides"", ""external_link"": ""https://www.instagram.com/kevinstratvert"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/kirk.carlson.2025,@kirk.carlson.2025,Facebook,31K,not exposed,"AIGC,AI video,Meta",New,2026-08-27T05:45:25Z,USA,English,ChatGPT,https://calendly.com/kirkbcarlson1/30min,hybrid,2026-08-02T10:10:28Z,"SearXNG Meta site-scope: ""AI Filmmaker"" ""Facebook"" site:facebook.com",Facebook scrape: followers=31K; Kirk Carlson (Independent Filmmaker),https://facebook.com/kirk.carlson.2025,https://calendly.com/kirkbcarlson1/30min,"{""platform"": ""Facebook"", ""handle"": ""@kirk.carlson.2025"", ""title"": ""Kirk Carlson"", ""bio_preview"": ""Kirk Carlson • 31K pengikut • Independent AI Filmmaker"", ""external_link"": ""https://calendly.com/kirkbcarlson1/30min"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/kub.yaj,@kub.yaj,Facebook,3.1M,not exposed,"AIGC,Kling,Creator",New,2026-08-27T05:43:38Z,,English/Mandarin,Kling,https://www.youtube.com/@KouYangAI,yes,2026-07-26T10:13:23Z,SearXNG Meta site-scope: Kling AI video creator site:facebook.com,Facebook scrape: followers=3.1M; Kou Yang (KouYangAI),https://facebook.com/kub.yaj,https://www.youtube.com/@KouYangAI,"{""platform"": ""Facebook"", ""handle"": ""@kub.yaj"", ""title"": ""Kou Yang"", ""bio_preview"": ""Kou Yang • 3.1J pengikut • AI Filmmaker & Kling AI Visuals"", ""external_link"": ""https://www.youtube.com/@KouYangAI"", ""aigc_verdict"": ""yes""}"
https://facebook.com/marismith,@marismith,Facebook,254K,not exposed,"AIGC,Sora,Marketing",New,2026-08-27T05:37:33Z,USA,English,Sora,http://fb.com/groups/marismithleaders,hybrid,2026-07-25T10:16:27Z,SearXNG Meta site-scope: Sora AI filmmaker site:facebook.com,Facebook scrape: followers=254K; Mari Smith (Premier Facebook Expert),https://facebook.com/marismith,http://fb.com/groups/marismithleaders,"{""platform"": ""Facebook"", ""handle"": ""@marismith"", ""title"": ""Mari Smith"", ""bio_preview"": ""Mari Smith • 254K pengikut • Premier Facebook Expert"", ""external_link"": ""http://fb.com/groups/marismithleaders"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/marismith/posts/openai-is-shutting-down-sora-its-ai-video-creation-app-whats-your-takeand-does-t/1551101859716905,@marismith,Facebook,254K,not exposed,"AIGC,Meta,Post,Sora",New,2026-08-27T05:48:22Z,USA,English,Sora,https://www.nbcnews.com/tech/tech-news/openai-shuttering-sora-video-generating-service-rcna264989,hybrid,2026-08-13T10:11:23Z,SearXNG Sora AI filmmaker site:facebook.com,Facebook Post: Mari Smith commentary on Sora app evolution,https://facebook.com/marismith/posts/openai-is-shutting-down-sora-its-ai-video-creation-app-whats-your-takeand-does-t/1551101859716905,https://www.nbcnews.com/tech/tech-news/openai-shuttering-sora-video-generating-service-rcna264989,"{""platform"": ""Facebook"", ""handle"": ""@marismith"", ""title"": ""Mari Smith Post"", ""bio_preview"": ""OpenAI is shutting down Sora, its AI video creation app…"", ""external_link"": ""https://www.nbcnews.com/tech/tech-news/openai-shuttering-sora-video-generating-service-rcna264989"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/mausampuriedu,@mausampuriedu,Facebook,1.2K,not exposed,"AIGC,Meta,discovery-only,Education",New,2026-08-27T05:34:07Z,Nepal,English,GenAI,https://www.instagram.com/aimausampuri,hybrid,2026-07-18T10:10:19Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""digital creator"" site:facebook.com",Facebook scrape: followers=1.2K; Mausam Puri | Kathmandu,https://facebook.com/mausampuriedu,https://www.instagram.com/aimausampuri,"{""platform"": ""Facebook"", ""handle"": ""@mausampuriedu"", ""title"": ""Mausam Puri | Kathmandu"", ""bio_preview"": ""Mausam Puri • 1.2K pengikut • AI Filmmaker & Educator"", ""external_link"": ""https://www.instagram.com/aimausampuri"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/mkbhd,@mkbhd,Facebook,1.4M,not exposed,"AIGC,Sora,Tech",New,2026-08-27T05:38:24Z,USA,English,ChatGPT,https://facebook.com/mkbhd,hybrid,2026-07-25T10:16:27Z,SearXNG Meta site-scope: Sora AI filmmaker site:facebook.com,Facebook scrape: followers=1.4M; MKBHD (Marques Brownlee),https://facebook.com/mkbhd,https://facebook.com/mkbhd,"{""platform"": ""Facebook"", ""handle"": ""@mkbhd"", ""title"": ""MKBHD"", ""bio_preview"": ""MKBHD • 1.4J pengikut • Tech reviews & AI commentary"", ""external_link"": """", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/moochuumalaysia,@moochuumalaysia,Facebook,56K,not exposed,"AIGC,Kling,Brand",New,2026-08-27T05:43:59Z,Malaysia,English,GenAI,https://linktr.ee/moochuumalaysia,hybrid,2026-07-26T10:13:23Z,SearXNG Meta site-scope: Kling AI video creator site:facebook.com,Facebook scrape: followers=56K; Moo Chuu Malaysia | Tawau,https://facebook.com/moochuumalaysia,https://linktr.ee/moochuumalaysia,"{""platform"": ""Facebook"", ""handle"": ""@moochuumalaysia"", ""title"": ""Moo Chuu Malaysia | Tawau"", ""bio_preview"": ""Moo Chuu Malaysia • 56K pengikut • Lifestyle Brand using AI creative campaigns"", ""external_link"": ""https://linktr.ee/moochuumalaysia"", ""aigc_verdict"": ""hybrid""}"
https://facebook.com/muddaseraltaf,@muddaseraltaf,Facebook,1.1M,not exposed,"AIGC,Veo,Marketing",New,2026-08-27T05:36:42Z,Pakistan,English,GenAI,http://media87.com/,hybrid,2026-07-23T14:09:24Z,searxng Veo generative video site:facebook.com,Facebook scrape: followers=1.1M; Muddaser Altaf,https://facebook.com/muddaseraltaf,http://media87.com/,"{""platform"": ""Facebook"", ""handle"": ""@muddaseraltaf"", ""title"": ""Muddaser Altaf"", ""bio_preview"": ""Muddaser Altaf • 1.1J pengikut • 551 mengikuti • Digital marketing"", ""external_link"": ""http://media87.com/"", ""aigc_verdict"": ""hybrid""}"
