ProfileURL,Name/Handle,Platform,FollowerCount,Email,Tags,OutreachStatus,LastScrapedAt,Region,Language,PrimaryAITool,SampleContentURL,AIGCVerdict,DiscoveredAt,Source,Notes,FeedURL,ContactSourceURL,EvidenceJSON
https://instagram.com/alexmoonai,@alexmoonai,Instagram,721,,"AIGC,AI video,Meta,needs_graph_profile",New,2026-08-27T05:29:44Z,,English,Midjourney,https://instagram.com/alexmoonai,hybrid,2026-08-02T10:10:28Z,SearXNG Meta site-scope: AI filmmaker instagram profile site:instagram.com,Playwright scrape: followers=721,https://instagram.com/alexmoonai,,"{""platform"": ""Instagram"", ""handle"": ""@alexmoonai"", ""og_description"": ""721 Followers, 2,436 Following, 95 Posts - See Instagram photos and videos from Alexander Moon Ai (@alexmoonai)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/amos_winikoff,@amos_winikoff,Instagram,116,,"AIGC,Meta,Instagram",New,2026-08-27T05:32:04Z,,English,Runway,https://instagram.com/amos_winikoff,yes,2026-08-04T10:13:29Z,"SearXNG Meta site-scope: ""AI video artist"" site:instagram.com",Playwright scrape: followers=116,https://instagram.com/amos_winikoff,,"{""platform"": ""Instagram"", ""handle"": ""@amos_winikoff"", ""og_description"": ""116 Followers, 726 Following, 86 Posts - See Instagram photos and videos from Amos Winikoff (@amos_winikoff)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/art.bypavlidiy,@art.bypavlidiy,Instagram,"5,875",,"AIGC,Meta",New,2026-08-27T05:35:09Z,,English,,https://instagram.com/art.bypavlidiy,hybrid,2026-08-10T10:06:53Z,"SearXNG ""AI artist"" ""AI filmmaker"" ""Instagram"" site:instagram.com","Playwright scrape: followers=5,875",https://instagram.com/art.bypavlidiy,,"{""platform"": ""Instagram"", ""handle"": ""@art.bypavlidiy"", ""og_description"": ""5,875 Followers, 820 Following, 219 Posts - See Instagram photos and videos from ai artist & designer (@art.bypavlidiy)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/avinashyap,@avinashyap,Instagram,218,,"AIGC,Meta",New,2026-08-27T05:31:08Z,,null,Runway,https://instagram.com/avinashyap,null,2026-08-04T10:13:29Z,"SearXNG ""AI filmmaker"" ""Instagram photos and videos"" ""Runway"" site:instagram.com",Playwright scrape: followers=218,https://instagram.com/avinashyap,,"{""platform"": ""Instagram"", ""handle"": ""@avinashyap"", ""og_description"": ""218 Followers, 510 Following, 30 Posts - See Instagram photos and videos from Avinashya | AI Filmmaker (@avinashyap)"", ""aigc_verdict"": ""null""}"
https://instagram.com/barbara.chira.ai.art,@barbara.chira.ai.art,Instagram,"6,590",,"AIGC,Meta,Instagram",New,2026-08-27T05:31:44Z,,English,null,https://instagram.com/barbara.chira.ai.art,hybrid,2026-08-04T10:13:29Z,"SearXNG Meta site-scope: ""AI video artist"" site:instagram.com","Playwright scrape: followers=6,590",https://instagram.com/barbara.chira.ai.art,,"{""platform"": ""Instagram"", ""handle"": ""@barbara.chira.ai.art"", ""og_description"": ""6,590 Followers, 2,166 Following, 1,046 Posts - See Instagram photos and videos from Misfits Studio (@barbara.chira.ai.a"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/cavie2002,@cavie2002,Instagram,"2,491",,"AIGC,Meta,Instagram",New,2026-08-27T05:31:26Z,,null,null,https://instagram.com/cavie2002,null,2026-08-04T10:13:29Z,"SearXNG Meta site-scope: ""AI video artist"" site:instagram.com","Playwright scrape: followers=2,491",https://instagram.com/cavie2002,,"{""platform"": ""Instagram"", ""handle"": ""@cavie2002"", ""og_description"": ""2,491 Followers, 4,711 Following, 1,271 Posts - See Instagram photos and videos from Isaac Rodriguez (@cavie2002)"", ""aigc_verdict"": ""null""}"
https://instagram.com/dariondanjou,@dariondanjou,Instagram,"5,566",,"AIGC,AI filmmaker,Instagram",New,2026-08-27T05:21:26Z,US,English,Midjourney,https://instagram.com/dariondanjou,yes,2026-07-07T02:53:01Z,SearXNG shortlist; Instagram computer_use AX profile read 2026-07-07,"Playwright scrape: followers=5,566",https://instagram.com/dariondanjou,,"{""platform"": ""Instagram"", ""handle"": ""@dariondanjou"", ""og_description"": ""5,566 Followers, 5,130 Following, 226 Posts - See Instagram photos and videos from Darion D'Anjou (@dariondanjou)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/despicable.ai,@despicable.ai,Instagram,32K,,"AIGC,Meta,discovery-only",New,2026-08-27T05:23:02Z,,English,GenAI,https://instagram.com/despicable.ai,yes,2026-07-18T10:10:19Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""Instagram"" site:instagram.com",Playwright scrape: followers=32K,https://instagram.com/despicable.ai,,"{""platform"": ""Instagram"", ""handle"": ""@despicable.ai"", ""og_description"": ""32K Followers, 2,311 Following, 174 Posts - See Instagram photos and videos from Dayaan Ahmed (@despicable.ai)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/drunk_on_ink_atx,@drunk_on_ink_atx,Instagram,12K,,"AIGC,AI video,Meta,needs_graph_profile",New,2026-08-27T05:29:02Z,,English,GenAI,https://instagram.com/drunk_on_ink_atx,hybrid,2026-08-02T10:10:28Z,SearXNG Meta site-scope: AI filmmaker instagram profile site:instagram.com,Playwright scrape: followers=12K,https://instagram.com/drunk_on_ink_atx,,"{""platform"": ""Instagram"", ""handle"": ""@drunk_on_ink_atx"", ""og_description"": ""12K Followers, 1,878 Following, 312 Posts - See Instagram photos and videos from Lauren T. | AI Filmmaker + Creator (@dr"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/dvsmethid,@dvsmethid,Instagram,"7,796",,"AIGC,Meta,Discovery",New,2026-08-27T05:26:20Z,,English,Sora,https://instagram.com/dvsmethid,yes,2026-07-23T10:24:02Z,SearXNG Meta site-scope; source=https://www.instagram.com/dvsmethid/,"Playwright scrape: followers=7,796",https://instagram.com/dvsmethid,,"{""platform"": ""Instagram"", ""handle"": ""@dvsmethid"", ""og_description"": ""7,796 Followers, 2,826 Following, 3,606 Posts - See Instagram photos and videos from Derrick Schultz (@dvsmethid)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/fiqri_fox,@fiqri_fox,Instagram,172K,,"AIGC,AI video,Meta,needs_graph_profile",New,2026-08-27T05:28:41Z,,English,Sora,https://instagram.com/fiqri_fox,hybrid,2026-08-02T10:10:28Z,SearXNG Meta site-scope: AI filmmaker instagram profile site:instagram.com,Playwright scrape: followers=172K,https://instagram.com/fiqri_fox,,"{""platform"": ""Instagram"", ""handle"": ""@fiqri_fox"", ""og_description"": ""172K Followers, 1,939 Following, 475 Posts - See Instagram photos and videos from KING AI | AI Filmmaker & Video (@fiqri"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/harry.motion,@harry.motion,Instagram,89K,,"AIGC,AI video,Meta,needs_graph_profile",New,2026-08-27T05:29:24Z,,English,Midjourney,https://instagram.com/harry.motion,yes,2026-08-02T10:10:28Z,SearXNG Meta site-scope: AI filmmaker instagram profile site:instagram.com,Playwright scrape: followers=89K,https://instagram.com/harry.motion,,"{""platform"": ""Instagram"", ""handle"": ""@harry.motion"", ""og_description"": ""89K Followers, 1,176 Following, 89 Posts - See Instagram photos and videos from Harry | AI Filmmaker (@harry.motion)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/jas___black,@jas___black,Instagram,480,,"AIGC,Meta,Instagram",New,2026-08-27T05:33:17Z,,English,None,https://instagram.com/jas___black,null,2026-08-04T10:13:29Z,"SearXNG Meta site-scope: ""generative video"" ""artist"" site:instagram.com",Playwright scrape: followers=480,https://instagram.com/jas___black,,"{""platform"": ""Instagram"", ""handle"": ""@jas___black"", ""og_description"": ""480 Followers, 987 Following, 178 Posts - See Instagram photos and videos from Jas Black (@jas___black)"", ""aigc_verdict"": ""null""}"
https://instagram.com/joby_thuruthel,@joby_thuruthel,Instagram,"3,686",,"AIGC,Meta,needs_seated_computer_use",New,2026-08-27T05:22:18Z,,null,null,https://instagram.com/joby_thuruthel,null,2026-07-18T10:10:19Z,"SearXNG Meta site-scope: ""generative video"" ""filmmaker"" site:instagram.com","Playwright scrape: followers=3,686",https://instagram.com/joby_thuruthel,,"{""platform"": ""Instagram"", ""handle"": ""@joby_thuruthel"", ""og_description"": ""3,686 Followers, 1,011 Following, 769 Posts - See Instagram photos and videos from AI Filmmaker Bahrain (@joby_thuruthel"", ""aigc_verdict"": ""null""}"
https://instagram.com/katsukokoiso.ai,@katsukokoiso.ai,Instagram,345K,,"AIGC,Meta,discovery-only",New,2026-08-27T05:23:20Z,,English,Midjourney,https://instagram.com/katsukokoiso.ai,hybrid,2026-07-18T10:10:19Z,"SearXNG Meta site-scope: ""AI artist"" ""AI video"" site:instagram.com",Playwright scrape: followers=345K,https://instagram.com/katsukokoiso.ai,,"{""platform"": ""Instagram"", ""handle"": ""@katsukokoiso.ai"", ""og_description"": ""345K Followers, 709 Following, 848 Posts - See Instagram photos and videos from Katsukokoiso | AI visual artist (@katsuk"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/klingai_official,@klingai_official,Instagram,644K,,"AIGC,Kling",New,2026-08-27T05:27:17Z,,English,Kling,https://instagram.com/klingai_official,yes,2026-07-27T10:09:30Z,SearXNG Meta site-scope: Kling AI video creator site:instagram.com,Playwright scrape: followers=644K,https://instagram.com/klingai_official,,"{""platform"": ""Instagram"", ""handle"": ""@klingai_official"", ""og_description"": ""644K Followers, 963 Following, 2,232 Posts - See Instagram photos and videos from Kling AI (@klingai_official)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/kseniia_saraieva,@kseniia_saraieva,Instagram,"2,188",,"AIGC,AI filmmaker,AI curator,Instagram",New,2026-08-27T05:22:00Z,EU,null,null,https://instagram.com/kseniia_saraieva,null,2026-07-07T02:53:01Z,SearXNG shortlist; Instagram computer_use AX profile read 2026-07-07,"Playwright scrape: followers=2,188",https://instagram.com/kseniia_saraieva,,"{""platform"": ""Instagram"", ""handle"": ""@kseniia_saraieva"", ""og_description"": ""2,188 Followers, 5,446 Following, 169 Posts - See Instagram photos and videos from  (@kseniia_saraieva)"", ""aigc_verdict"": ""null""}"
https://instagram.com/lam.aifilm,@lam.aifilm,Instagram,74K,,"AIGC,Meta,search-lead",New,2026-08-27T05:27:39Z,,English,GenAI,https://instagram.com/lam.aifilm,yes,2026-07-29T10:06:40Z,"SearXNG: ""Kling"" ""AI filmmaker"" site:instagram.com",Playwright scrape: followers=74K,https://instagram.com/lam.aifilm,,"{""platform"": ""Instagram"", ""handle"": ""@lam.aifilm"", ""og_description"": ""74K Followers, 459 Following, 52 Posts - See Instagram photos and videos from  (@lam.aifilm)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/lenoty_ai,@lenoty_ai,Instagram,33K,,"AIGC,Meta,Discovery",New,2026-08-27T05:25:41Z,,English,Midjourney,https://instagram.com/lenoty_ai,yes,2026-07-23T10:23:41Z,SearXNG Meta site-scope; source=https://www.instagram.com/lenoty_ai/,Playwright scrape: followers=33K,https://instagram.com/lenoty_ai,,"{""platform"": ""Instagram"", ""handle"": ""@lenoty_ai"", ""og_description"": ""33K Followers, 642 Following, 262 Posts - See Instagram photos and videos from Lenoty|AI Creator (@lenoty_ai)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/naamachen1,@naamachen1,Instagram,"8,784",,"AIGC,Meta",New,2026-08-27T05:35:26Z,,,,https://instagram.com/naamachen1,hybrid,2026-08-10T10:06:53Z,"SearXNG ""AI filmmaker"" ""Instagram photos and videos"" ""Sora"" -openai site:instagram.com","Playwright scrape: followers=8,784",https://instagram.com/naamachen1,,"{""platform"": ""Instagram"", ""handle"": ""@naamachen1"", ""og_description"": ""8,784 Followers, 941 Following, 1,201 Posts - See Instagram photos and videos from Naama Chen Ai (@naamachen1)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/pixlpa,@pixlpa,Instagram,"6,283",,"AIGC,Meta,Instagram",New,2026-08-27T05:32:21Z,,null,null,https://instagram.com/pixlpa,null,2026-08-04T10:13:29Z,"SearXNG Meta site-scope: ""generative video"" ""artist"" site:instagram.com","Playwright scrape: followers=6,283",https://instagram.com/pixlpa,,"{""platform"": ""Instagram"", ""handle"": ""@pixlpa"", ""og_description"": ""6,283 Followers, 1,315 Following, 321 Posts - See Instagram photos and videos from Andrew Benson (@pixlpa)"", ""aigc_verdict"": ""null""}"
https://instagram.com/promoden.studio,@promoden.studio,Instagram,29K,,"AIGC,Meta,discovery",New,2026-08-27T05:23:38Z,,English,Sora,https://instagram.com/promoden.studio,hybrid,2026-07-20T10:08:13Z,"SearXNG ""AI filmmaker"" ""Sora"" site:instagram.com",Playwright scrape: followers=29K,https://instagram.com/promoden.studio,,"{""platform"": ""Instagram"", ""handle"": ""@promoden.studio"", ""og_description"": ""29K Followers, 510 Following, 386 Posts - See Instagram photos and videos from PromoDen | AI Filmmaker (@promoden.studio"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/purdyjoy0,@purdyjoy0,Instagram,145,,"AIGC,Meta",New,2026-08-27T05:35:48Z,,English,GenAI,https://instagram.com/purdyjoy0,hybrid,2026-08-10T10:06:53Z,"SearXNG ""AI filmmaker"" ""Instagram photos and videos"" ""Runway"" site:instagram.com",Playwright scrape: followers=145,https://instagram.com/purdyjoy0,,"{""platform"": ""Instagram"", ""handle"": ""@purdyjoy0"", ""og_description"": ""145 Followers, 320 Following, 43 Posts - See Instagram photos and videos from Joy Purdy (@purdyjoy0)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/quasimondo,@quasimondo,Instagram,16K,,"AIGC,Meta,Instagram",New,2026-08-27T05:33:00Z,,English,Midjourney,https://instagram.com/quasimondo,hybrid,2026-08-04T10:13:29Z,"SearXNG Meta site-scope: ""generative video"" ""artist"" site:instagram.com",Playwright scrape: followers=16K,https://instagram.com/quasimondo,,"{""platform"": ""Instagram"", ""handle"": ""@quasimondo"", ""og_description"": ""16K Followers, 420 Following, 614 Posts - See Instagram photos and videos from Mario Klingemann (@quasimondo)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/robertrgaudette,@robertrgaudette,Instagram,961,,"AIGC,Meta",New,2026-08-27T05:36:09Z,,English,GenAI,https://instagram.com/robertrgaudette,hybrid,2026-08-10T10:06:53Z,"SearXNG ""AI filmmaker"" ""Instagram photos and videos"" ""Runway"" site:instagram.com",Playwright scrape: followers=961,https://instagram.com/robertrgaudette,,"{""platform"": ""Instagram"", ""handle"": ""@robertrgaudette"", ""og_description"": ""961 Followers, 1,187 Following, 863 Posts - See Instagram photos and videos from @robertrgaudette"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/runwayapp,@runwayapp,Instagram,510K,,"AIGC,Meta,needs-seated-pass",New,2026-08-27T05:26:58Z,,Python,Runway,https://instagram.com/runwayapp,hybrid,2026-07-27T10:09:30Z,SearXNG Runway AI video creator site:instagram.com,Playwright scrape: followers=510K,https://instagram.com/runwayapp,,"{""platform"": ""Instagram"", ""handle"": ""@runwayapp"", ""og_description"": ""510K Followers, 287 Following, 750 Posts - See Instagram photos and videos from Runway (@runwayapp)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/sergioalbiac,@sergioalbiac,Instagram,"1,691",,"AIGC,Meta,Instagram",New,2026-08-27T05:32:38Z,,Spanish,Sora,https://instagram.com/sergioalbiac,yes,2026-08-04T10:13:29Z,"SearXNG Meta site-scope: ""generative video"" ""artist"" site:instagram.com","Playwright scrape: followers=1,691",https://instagram.com/sergioalbiac,,"{""platform"": ""Instagram"", ""handle"": ""@sergioalbiac"", ""og_description"": ""1,691 Followers, 63 Following, 250 Posts - See Instagram photos and videos from Sergio Albiac (@sergioalbiac)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/sora2kavo,@sora2kavo,Instagram,256,,"AIGC,Sora",New,2026-08-27T05:33:36Z,,English,Sora,https://instagram.com/sora2kavo,yes,2026-08-06T14:13:11Z,"off-platform sweep (searx): ""AI filmmaker"" Sora site:instagram.com",Playwright scrape: followers=256,https://instagram.com/sora2kavo,,"{""platform"": ""Instagram"", ""handle"": ""@sora2kavo"", ""og_description"": ""256 Followers, 205 Following, 722 Posts - See Instagram photos and videos from Kavo Verse (@sora2kavo)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/soraofficial,@soraofficial,Instagram,290K,,"AIGC,Meta,routine,Sora",New,2026-08-27T05:26:39Z,,English,Sora,https://instagram.com/soraofficial,hybrid,2026-07-27T10:09:30Z,SearXNG Sora AI filmmaker site:instagram.com,Playwright scrape: followers=290K,https://instagram.com/soraofficial,,"{""platform"": ""Instagram"", ""handle"": ""@soraofficial"", ""og_description"": ""290K Followers, 36 Following, 403 Posts - See Instagram photos and videos from Sora (@soraofficial)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/surajrewadia,@surajrewadia,Instagram,19K,,"AIGC,Meta,SearXNG,pending-computer_use,Sora,Runway",New,2026-08-27T05:30:35Z,,English,Midjourney,https://instagram.com/surajrewadia,hybrid,2026-08-03T10:06:21Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""Sora"" site:instagram.com -openai -runwayapp",Playwright scrape: followers=19K,https://instagram.com/surajrewadia,,"{""platform"": ""Instagram"", ""handle"": ""@surajrewadia"", ""og_description"": ""19K Followers, 411 Following, 118 Posts - See Instagram photos and videos from Suraj Rewadia | AI Filmmaker \u2022 Creative T"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/techprophett,@techprophett,Instagram,28K,,"AIGC,Meta,Discovery",New,2026-08-27T05:25:59Z,,English,Sora,https://instagram.com/techprophett,yes,2026-07-23T10:23:49Z,SearXNG Meta site-scope; source=https://www.instagram.com/techprophett/,Playwright scrape: followers=28K,https://instagram.com/techprophett,,"{""platform"": ""Instagram"", ""handle"": ""@techprophett"", ""og_description"": ""28K Followers, 21 Following, 138 Posts - See Instagram photos and videos from Techprophett | AI Artist \u2022 Creator \u2022 Promp"", ""aigc_verdict"": ""yes""}"
https://instagram.com/theaifilmmaker,@theaifilmmaker,Instagram,151K,,"AIGC,Sora",New,2026-08-27T05:28:20Z,,English,Midjourney,https://instagram.com/theaifilmmaker,yes,2026-08-02T10:10:28Z,"off-platform sweep (searx): ""AI filmmaker"" Sora site:instagram.com",Playwright scrape: followers=151K,https://instagram.com/theaifilmmaker,,"{""platform"": ""Instagram"", ""handle"": ""@theaifilmmaker"", ""og_description"": ""151K Followers, 0 Following, 290 Posts - See Instagram photos and videos from The AI Filmmaker \u2022 Animated Comedy (@theai"", ""aigc_verdict"": ""yes""}"
https://instagram.com/theblasian,@theblasian,Instagram,24K,,"AIGC,Meta,Instagram,Sora",New,2026-08-27T05:30:50Z,,English,null,https://instagram.com/theblasian,yes,2026-08-04T10:13:29Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""Sora"" site:instagram.com",Playwright scrape: followers=24K,https://instagram.com/theblasian,,"{""platform"": ""Instagram"", ""handle"": ""@theblasian"", ""og_description"": ""24K Followers, 2,757 Following, 3,368 Posts - See Instagram photos and videos from David Clark (@theblasian)"", ""aigc_verdict"": ""yes""}"
https://instagram.com/theunusualfilmmaker,@theunusualfilmmaker,Instagram,41K,,"AIGC,Meta",New,2026-08-27T05:30:18Z,,null,null,https://instagram.com/theunusualfilmmaker,null,2026-08-02T10:10:28Z,"SearXNG ""AI filmmaker"" ""Instagram photos and videos"" ""Runway"" site:instagram.com",Playwright scrape: followers=41K,https://instagram.com/theunusualfilmmaker,,"{""platform"": ""Instagram"", ""handle"": ""@theunusualfilmmaker"", ""og_description"": ""41K Followers, 475 Following, 145 Posts - See Instagram photos and videos from Kanishk | Ai Filmmaker & Creative Directo"", ""aigc_verdict"": ""null""}"
https://instagram.com/trashcanroxanne,@trashcanroxanne,Instagram,"3,145",,"AIGC,Meta",New,2026-08-27T05:22:40Z,,English,GenAI,https://instagram.com/trashcanroxanne,hybrid,2026-07-18T10:10:19Z,"SearXNG ""AI filmmaker"" ""Instagram photos and videos"" ""Runway"" site:instagram.com","Playwright scrape: followers=3,145",https://instagram.com/trashcanroxanne,,"{""platform"": ""Instagram"", ""handle"": ""@trashcanroxanne"", ""og_description"": ""3,145 Followers, 1,853 Following, 299 Posts - See Instagram photos and videos from Roxanne Ducharme (@trashcanroxanne)"", ""aigc_verdict"": ""hybrid""}"
https://instagram.com/volcano.visuals,@volcano.visuals,Instagram,322,,"AIGC,Meta,AI video",New,2026-08-27T05:24:51Z,,null,,https://instagram.com/volcano.visuals,yes,2026-07-22T10:04:55Z,"SearXNG Meta site-scope: ""AI filmmaker"" ""AI video"" site:instagram.com",Playwright scrape: followers=322,https://instagram.com/volcano.visuals,,"{""platform"": ""Instagram"", ""handle"": ""@volcano.visuals"", ""og_description"": ""322 Followers, 90 Following, 15 Posts - See Instagram photos and videos from Volkan Erta\u015f | AI Filmmaker (@volcano.visua"", ""aigc_verdict"": ""yes""}"
